Company.name,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
wishinguwell,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralsv,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rsvplaw,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teamblind,,,1.1,10,2882.4,0.3393911923731254,0,0,,100000000.0,70000000.0,83000000.0,3382000000.0,13000000000.0,693000000.0,170000000.0,1076000000.0,10000000000.0,250000000.0
vibby,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zipier,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellagain,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jisto,,,1.0,10,93616.2,0.2601885011713582,0,0,,161000000000.0,465000000.0,22000000000.0,3695000000.0,1000000000.0,114000000000.0,84000000000.0,5002000000.0,401000000000.0,144000000000.0
fashiongps,,,2.7,4,60.0,0.3860997280790784,0,0,,258000000.0,287000000.0,45000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
flashmit,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcrave,,,4.0,10,99.6,0.2188100952579717,0,0,,146000000.0,66000000.0,34000000.0,57000000.0,48000000.0,426000000.0,126000000.0,51000000.0,25000000.0,17000000.0
teleretailcorporation,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urbanbound,,,5.3,10,9053.7,0.4883652599318829,0,0,,15000000000.0,6641000000.0,800000000.0,61000000000.0,41000000.0,600000000.0,3500000000.0,1695000000.0,1250000000.0,10000000.0
gogig,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waypointmedia,,,4.4,9,113.8,0.17697355424429043,0,0,,10000000.0,107000000.0,12000000.0,12000000.0,204000000.0,352000000.0,150000000.0,185000000.0,106000000.0,0.0
autolotto,,,1.5,4,17.5,0.2742382271468144,0,0,,25000000.0,45000000.0,25000000.0,80000000.0,0.0,0.0,0.0,0.0,0.0,0.0
flyspansystems,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusion3design,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autopilot2,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linguistiko,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creativwire,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icecreamlabs,,,1.0,9,110.9,0.2038931095921371,0,0,,110000000.0,31000000.0,300000000.0,39000000.0,70000000.0,20000000.0,10000000.0,316000000.0,213000000.0,0.0
tenantturner,,,1.0,10,1838.8,0.3448552101962713,0,0,,365000000.0,1776000000.0,733000000.0,375000000.0,50000000.0,8302000000.0,6620000000.0,34000000.0,26000000.0,107000000.0
thecounterrhythmgroup,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joto,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monkey,,,1.0,10,2045.8,0.3685353408375726,0,0,,58000000.0,990000000.0,41000000.0,9500000000.0,10000000.0,7825000000.0,170000000.0,35000000.0,579000000.0,1250000000.0
logfuze,,,1.0,10,4002.6,0.46241344125086103,0,0,,195000000.0,49000000.0,55000000.0,98000000.0,724000000.0,16000000000.0,50000000.0,75000000.0,22000000000.0,780000000.0
questis,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roadie2,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sensel,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assessmentscom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eekoh,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
osmo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pintip,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vinowine,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yuggler,,,1.5,9,77.2,0.368731725352738,0,0,,45000000.0,11000000.0,10000000.0,20000000.0,50000000.0,30000000.0,450000000.0,17000000.0,139000000.0,0.0
renderpicturesentertainment,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
venux,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ivoryrow,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appsco,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skeino,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adwill,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gizmogul,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nextbuy,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
masterclass,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpmarketplace,,,3.1,10,242.7,0.23496978696950097,0,0,,44000000.0,300000000.0,38000000.0,1000000000.0,400000000.0,150000000.0,41000000.0,38000000.0,45000000.0,371000000.0
menyooo,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sayist,,,3.8,10,229.7,0.19526395187285925,0,0,,75000000.0,750000000.0,386000000.0,500000000.0,50000000.0,100000000.0,99000000.0,32000000.0,38000000.0,267000000.0
coachseek,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camerama,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
play2shopcom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bydsea,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
combatantgentlemen,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casamatic,,,1.0,10,871.5,0.4175665815551597,0,0,,35000000.0,245000000.0,2775000000.0,40000000.0,550000000.0,41000000.0,100000000.0,50000000.0,4869000000.0,10000000.0
rushorder,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atomized,,,19.2,9,326.3,0.3951925207495167,0,0,,129000000.0,700000000.0,62000000.0,125000000.0,20000000.0,2035000000.0,60000000.0,50000000.0,82000000.0,0.0
planday,,,1.4,9,90.6,0.4825259924385633,0,0,,52000000.0,55000000.0,78000000.0,29000000.0,10000000.0,10000000.0,24000000.0,628000000.0,20000000.0,0.0
saiseinetworks,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
writelab,,,3.8,9,865.0,0.6611426526798461,0,0,,10000000.0,1277000000.0,78000000.0,6945000000.0,30000000.0,48000000.0,39000000.0,150000000.0,73000000.0,0.0
veryapt,,,1.5,10,395.8,0.5134507535732796,0,0,,245000000.0,550000000.0,2775000000.0,10000000.0,38000000.0,40000000.0,49000000.0,15000000.0,180000000.0,56000000.0
galvanize2,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tronicfm,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colorgenomics,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zoomph,,,10.0,10,176.9,0.20250283339359393,0,0,,153000000.0,380000000.0,39000000.0,10000000.0,270000000.0,58000000.0,659000000.0,20000000.0,110000000.0,70000000.0
bbgventures,,,3.0,8,68.9,0.14653523186468612,0,0,,124000000.0,77000000.0,113000000.0,103000000.0,16000000.0,63000000.0,36000000.0,157000000.0,0.0,0.0
resultscom,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grikly,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yoi,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doggybnb,,,4.0,10,201.0,0.20833313503866746,0,0,,382000000.0,123000000.0,10000000.0,551000000.0,16000000.0,397000000.0,501000000.0,10000000.0,10000000.0,10000000.0
3top,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
draft2,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
givetoken,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xcursn,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sqoop,,,1.0,10,106.5,0.2306275824770146,0,0,,31000000.0,44000000.0,28000000.0,449000000.0,125000000.0,50000000.0,160000000.0,124000000.0,44000000.0,10000000.0
sofive,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
callr,,,8.3,10,751.5,0.44746778446635455,0,0,,950000000.0,100000000.0,250000000.0,4931000000.0,131000000.0,20000000.0,663000000.0,207000000.0,110000000.0,153000000.0
wazala,,,1.0,8,121.0,0.18915748454716474,0,0,,30000000.0,121000000.0,338000000.0,44000000.0,272000000.0,249000000.0,106000000.0,50000000.0,0.0,0.0
hyperscience,,,2.0,10,313.2,0.5455385268236749,0,0,,30000000.0,10000000.0,59000000.0,328000000.0,94000000.0,70000000.0,30000000.0,2291000000.0,10000000.0,210000000.0
wevorce,,,4.4,10,2915.8,0.9196152177520476,0,0,,82000000.0,80000000.0,100000000.0,30000000.0,213000000.0,70000000.0,300000000.0,28000000000.0,111000000.0,172000000.0
protoventuretechnology,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waraireboswellindustries,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
endorsevent,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
habitatstudentmarketplace,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revfluence,,,3.0,10,64.1,0.15358219264793743,0,0,,140000000.0,70000000.0,62000000.0,38000000.0,20000000.0,30000000.0,20000000.0,60000000.0,181000000.0,20000000.0
scripbe,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sourcegraph,,,3.0,10,7427.1,0.4754638147341389,0,0,,80000000.0,433000000.0,110000000.0,442000000.0,200000000.0,556000000.0,32000000000.0,40000000000.0,300000000.0,150000000.0
payboard,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qleek,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acclaim,,,28.1,1,12.2,0.5778312778232734,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classwork,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
herringbone,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prizmiq,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inappad,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wardrobewakeup,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bestimators,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silverwing,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moneylion,,,3.7,10,251.6,0.4440975487314832,0,0,,1657000000.0,170000000.0,305000000.0,50000000.0,38000000.0,80000000.0,100000000.0,50000000.0,50000000.0,16000000.0
ontopic,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zumaventures,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
avox2,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
keanr,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bentpixels,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trinitypharmasolutions,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advancedwearabledevices,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parionsciences,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ivincipartners,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moneero,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proteamedical,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lacoonsecurity,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
airtouchcommunications,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
solidinteractive,,,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graybug,,,28.6,9,38.6,0.2356283659297052,0,0,,20000000.0,100000000.0,75000000.0,67000000.0,10000000.0,30000000.0,50000000.0,14000000.0,20000000.0,0.0
highperformancesystemscorporation,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mongoosemetrics,,,1.0,9,197.3,0.3054538972084707,0,0,,110000000.0,207000000.0,131000000.0,153000000.0,1033000000.0,31000000.0,100000000.0,158000000.0,50000000.0,0.0
nventi,,,5.7,7,105.1,0.2290138018219969,0,0,,38000000.0,188000000.0,44000000.0,53000000.0,56000000.0,397000000.0,275000000.0,0.0,0.0,0.0
supplychainconnect,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bioconsortia,,,,,,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colonialbankfsb,,,17.9,10,913.8,0.7151744496888938,0,0,,50000000.0,210000000.0,16000000.0,43000000.0,134000000.0,132000000.0,102000000.0,318000000.0,273000000.0,7860000000.0
livongohealth,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paracosm,,,1.2,9,77.2,0.3343821584756351,0,0,,30000000.0,40000000.0,30000000.0,20000000.0,177000000.0,410000000.0,10000000.0,44000000.0,11000000.0,0.0
extremeplasticsplus,,,5.0,3,34.0,0.34911242603550297,0,0,,200000000.0,50000000.0,90000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pronutria,,,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
