Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
gravityventures,,Gravity Ventures is a member managed seed capital fund investing in early stage technology and tech-enabled businesses.,"Great Lakes, Midwestern US",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
fabricly,,"Fabricly is an online marketplace enabling designers to submit designs, and customers to pick and buy from apparel collections.","E-Commerce, Fashion, Marketplace",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
winstonpharmaceuticals,winstonlabs,Winston Pharmaceuticals is engaged in the development of pain management products.,"Biotechnology, Pharmaceutical, Therapeutics",1.4,9,178678.8,0.256206087,0,0,,2,1200,80.7,53400,6.3,89.8,30600,51000,42300,0
spotdock,,Spotdock is a social media aggregator that allows users to view content from social media platforms in one unified place.,"Content, Social, Social Media",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
truckingoffice,,Built to help real truckers succeed! IFTA | Dispatches | Invoicing | Expenses | Reports,"Real Estate, Software",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
surgeaccelerator,,"SURGE, a seed fund and mentor-driven accelerator, invests in and enables entrepreneurs to solve the world's energy problems.","Energy, Energy Efficiency, Oil and Gas",5.7,10,97.7,0.167654414,0,0,,4.4,30.2,15.8,6.9,10.1,10,5,11.7,2.6,1
azimadli,,Azima DLI manufactures software and instrumentation for machine condition monitoring and assessment.,Software,16.9,9,36248.2,0.991842609,0,0,,22.1,24.9,1,7.5,13.7,32,35,12,36100,0
fobo,,FOBO is a mobile app enabling users to sell goods using their mobile phones.,"Hardware, Local, Mobile, Software",4.4,8,72.2,0.442004742,0,0,,2,4.4,3.5,3,3,46.8,7.5,2,0,0
catalystsecure,,Catalyst Repository Systems provides litigation support software and hosted document repositories.,"Ediscovery, Legal, Service Industry",23.8,9,602.9,0.297790045,0,0,,16.4,280,156,53.9,1.7,25.8,30,19.8,19.3,0
netelement,,,,62.8,10,17513.4,0.791131808,0,0,,12,10,1500,8.5,20,49.2,14,15500,10,389.7
eroi,emailroi,"eROI is a digital marketing agency offering online strategy development, and website, blog, social media, and email marketing solutions.","Advertising, Digital Marketing, Social Media",1,8,109.9,0.221323711,0,0,,38,4.7,2.9,6,20,25.6,2.7,10,0,0
resumesponge,,ResumeSponge facilitates a social career platform that provides job seekers with opportunities to connect with business professionals.,"Career Planning, Employment, Human Resources, Recruiting",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
nanolumens,,"NanoLumens is engaged in the research, product development, marketing and sales of LED display solutions.","Digital Signage, Electronics, Hardware, Manufacturing, Software",28.9,10,388710,0.4148775,0,0,,15,2,60000,3,3400,232000,90,69500,3500,20200
videoreadr,,Video SEO using text transcripts,"Search Engine, SEO, Video",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
kuehnleagrosystems,kuehnleagro,Kuehnle Agrosystems is involved in biotech research and development of plant-based systems for producing biologically active compounds.,"Biotechnology, Developer Platform, Genetics",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
tetrisonline,,Tetris Online is a game development company that develops and publishes electronic entertainment properties.,"Digital Entertainment, Online Games, Web Development",8,6,65.5,0.419040848,0,0,,10,40.3,4.9,3,1,6.3,0,0,0,0
omidyartechnologyventures,omidyarventures,"Omidyar Technology Ventures is a Silicon Valley-based investment firm created and solely funded by eBay founder, Pierre Omidyar.",Venture Capital,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
collagecom,,Collage.com makes custom photo products easy for anyone to create.,"E-Commerce, Retail, Shopping",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
legalsifter,,Document review in a minute or two.,"Artificial Intelligence, Contact Management, Legal, Machine Learning, Natural Language Processing, Software",2.2,9,40.4,0.21430497,0,0,,15.7,5,1,2.7,2,5,1,2,6,0
clevelexecuitvesreachtheunreachable,,C-Level Executives makes the marketers to reach the Unreachable Executives of Various Industries,Email Marketing,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
bisresearch,,BIS Research is a global cutting edge technology research and advisory company which focuses on different emerging trends in technology.,"Business Intelligence, Consulting, Market Research",9.5,9,169,0.191508701,0,0,,41.5,22.5,15.7,5,8,26.3,1,47,2,0
papumba,,Unlocking kids' potential through play and personalized learning.,"Apps, EdTech, Education, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
jdlab,jdcolorlab,"IUEditor allows users to design professional websites without prior knowledge of HTML, CSS, and JavaScript.","Developer Tools, Identity Management, Web Development",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
investfeedcom,,The World's First Cryptocurrency Social Investment Network,"Communities, Financial Services, FinTech, Personal Finance",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
opentest,useloom,Loom is a new kind of work communication tool that helps you get your message across through instantly shareable video.,"Enterprise Software, SaaS, Video",5,9,1915,0.504039218,0,0,,5,7,1.6,7.1,50,203.5,338.2,2.6,1300,0
creditera,,"Nav bridges the gap between SMB and financial institutions by bringing transparency, certainty, and efficiency to B2B credit and financing.","Finance, Financial Services, FinTech",4,10,1298.7,0.427560285,0,0,,20,5,43,5,9,694.8,1.2,2,34.1,484.6
potentialabs,potentiaapp,Potentia helps companies and people optimize their potential.,"Corporate Training, Enterprise Software, Health Care",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
onpatient,,Onpatient is the developer of an app that helps consumer keep track of their personal health record.,"Developer APIs, Electronic Health Record (EHR), Health Care, Information Technology, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
fitnet,,Video distribution and compliance platform for mobile health and fitness.,"Digital Media, Enterprise Software, Fitness, Health Care, Mobile",3.1,8,290.6,0.633948131,0,0,,1,3.5,3,228.9,12,30,6.1,6.1,0,0
augurysystems,,Augury is an Industrial IoT company that brings predictive maintenance to new markets with cutting-edge machine learning and AI technology.,"Big Data, Enterprise Software, Health Diagnostics, Internet of Things, Machine Learning",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
agilebio,,Collaborative and management solutions for laboratories,Software,4.5,1,1,0.702479339,0,0,,1,0,0,0,0,0,0,0,0,0
tellspec,,"Real time nondestructive solution for food testing, food-safety, food-authenticity and food-traceability","Artificial Intelligence, Big Data, Blockchain",9.5,9,56,0.319451531,0,0,,5,4.1,1.7,3.7,30.1,3.6,3.8,1,3,0
enlabdevelopmentstudio,,EnLab is a distributed development company that builds SaaS and Mobile solutions,"Communications Infrastructure, Mobile, SaaS",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
chefsforseniors,,Chefs for Seniors is a grocery shopping and in-home meal preparation service for senior citizens in the Madison area.,"Cooking, Marketplace, Professional Services",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
silktours,,"Discover tours, activities, and local guides who can speak your language and experience a destination like you live there.","Apps, Mobile, Tourism, Travel",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
petglad,,PetGlad is an e-commerce website that specializes in pet supplies delivery.,E-Commerce,,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
evolvtechnologies,evolvtechnology,"Evolv Technology applies sensors, data, and machine learning to detect and prevent a wide set of global threats to people.","Computer Vision, Machine Learning, Physical Security, Public Safety",6.5,10,909.4,0.372847065,0,1,,57.6,50,3.1,1.6,38.9,30,533.9,29.5,99.8,65
webee,webeelife,"Webee is the first plug and play smart home that learns from users and programs itself, providing personal suggestions customized to them.","Artificial Intelligence, Information Services, Information Technology, Internet of Things",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
klhe,,Klinche securely manages and automates construction payments and documents for banks & lenders using patent-pending technologies.,"Construction, Financial Services, FinTech",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
tvamediagroup,,TVA Media Group is one of the top DRTV and infomercial companies in the country with the strongest performance guarantees in the industry.,"Digital Media, Media and Entertainment, Social Media",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
vroomcom,,Vroom is an online direct car retailer that makes car-buying and selling fast and easy.,"Automotive, E-Commerce, FinTech",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
castifi,,Cast and Crew Booking Platform for Event and Media Productions,"Event Management, Film Production, Human Resources, Media and Entertainment",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
sparkfinance,,Early stage fintech focused on mobile.,"Apps, FinTech, Mobile",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
savalabs,,We Help Your Business Grow Online _,"Advertising, Brand Marketing, Digital Media, Graphic Design, SEM, Web Design, Web Development",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
itmmobile,,"itmMobile creates interactive Event Apps with Beacon zone engagement, patented indoor navigation, Mobile Coupons and more.","Analytics, Coupons, Developer Tools, Indoor Positioning, Location Based Services, Meeting Software, Mobile",,0,0,,0,1,,0,0,0,0,0,0,0,0,0,0
saviantconsulting,,"A technology consulting partner for asset-intensive & field-force heavy Enterprises; using IoT, Analytics, Mobility as business accelerators","Analytics, Artificial Intelligence, Big Data, Business Intelligence, Enterprise Applications, Industrial Automation, Machine Learning, Mobile Apps, Predictive Analytics",3.5,10,277,0.559845169,0,0,,7,4.9,4.3,3.8,204.9,2.8,21.4,19,4.5,4.4
turbotenant,,"Landlord and tenant software. Online vacancy marketing, tenant screening, online rent payments, rental applications.","Real Estate, Software",2,10,1174.2,0.531280911,0,0,,3.4,5,36.5,10.7,190.1,73.3,15,5,5,830.2
bizmo,,Cloud-based market intelligence and sourcing software for procurement.,"Analytics, Big Data, Information Technology, Machine Learning, Natural Language Processing, Procurement, SaaS, Supply Chain Management",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
girnarsoft,,GirnarSoft is a business value focused IT company working on offshore and outsourced software development.,"Developer Tools, Enterprise Software, Mobile, Web Development",5,9,458.9,0.618751692,0,0,,6.2,27.4,16,7,1.1,7.1,32.4,357.9,3.8,0
traknprotect,,Revolutionizing Hotel Operations ,"Hardware, Hospitality, Software",1.4,10,831.1,0.253172233,0,0,,4.8,8.4,179.6,12.3,173,106.1,1.4,5,317.2,23.3
gandainnovativesolutions,,Startup Company and we specialize in developing innovation eco-friendly agriculture products,"Biotechnology, Intellectual Property, Organic",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
loanly,,A mobile & web-based mortgage marketplace with artificial intelligence that helps consumers save money.,"Financial Services, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
rentlogic,,Rentlogic is an apartment rental search engine that is focused on transparency.,"Health Care, Real Estate, Search Engine",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
edifa,,Fashion Design Store,"Fashion, Lifestyle, Product Design",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
socialix,,"Socialix is a professional networking platform for social influencers, bloggers talent agencies and brands.","Social Media, Social Media Marketing",2,8,35.3,0.220987248,0,0,,14,1.8,6.2,2.5,3.8,2,2,3,0,0
edusontv,,Eduson is a corporate eLearning platform.,"Corporate Training, Education, Enterprise Software, SaaS",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cinescout,,Airbnb for film and photography locations,Film,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
tiinkk,,Tiinkk is a data analytics company focused on capturing consumer insights to provide a true 2-way connection between brands and consumers.,"Market Research, Mobile, Social Media",1,9,513.1,0.698506193,0,0,,8,4.6,5,1,427,27.8,10,23.3,6.4,0
resectechnologies,,"ReSec Technologies is the only cybersecurity provider that offers organizations 360° of security, effectively preventing cyber threats","B2B, Cloud Security, Cyber Security",11.4,10,1546.9,0.322334688,0,0,,60,64.1,96,24,213.7,13.4,10,200,50,815.7
june,,June is a smart oven for your home.,"Cooking, E-Commerce, Electronics",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
beatgasm,,BEATGASM is a community for music fans to discover and support independent musicians,"Events, Mobile, Music",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
blockstack,,Blockstack is a new internet for decentralized apps where users own their data directly.,"Bitcoin, Developer Platform, Open Source",1,9,50.7,0.190660147,0,0,,11,4,9,2.2,3,1,1,4,15.5,0
outerplaces,,Where Science Meets Science Fiction,"Digital Media, E-Commerce, Events, Subscription Service",5.8,9,49.6,0.260048127,0,0,,6,6,1,22.6,5,5,2,1,1,0
votifysocialvotingapp,,Votify is a photo based social voting app. Poll your friends or crowdsource votes from the Votify community.,"Mobile, Mobile Apps, Photography",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
showoffcom,,"Find real estate agents, homes, stage, decorate, renovate, buy products and share designs for their ideal home.","3D Technology, Augmented Reality, Lead Generation, Mobile Apps, Real Estate",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
mysalespeep,,"Online, I-Lead generating, social networking and CAR / VEHICLE buying venture for cosumers, sales agents and dealerships.","Automotive, Lead Generation",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
designerthemescom,,Designer Themes builds and sells professional themes for WordPress.,Web Development,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
buhz,,Interest Based Hyper Local Networking for College Students,"Geospatial, Internet, Local, Photo Sharing",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
dormillo,,Enriching the student experience!,"Education, Messaging",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
hopin,,HopIN is a company that facilitates travel by taxi in Slovakia and in time also beyond its borders.,"File Sharing, Mobile",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
kairoswatches,,Smart watch maker with focus on creating unique hybrid (analog+digital) products,"Manufacturing, Product Design, Wearables",1,6,190.5,0.889681664,0,0,,4.4,2,179.6,1,1.5,2,0,0,0,0
ultradia,,Ultradia is the maker of the 'Chrona' sleep optimization system. Chrona allows people to sleep better without spending more time in bed.,"Biotechnology, Health Care, Quantified Self, Wearables",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
cooperatize,,Helping travel brands work with trendsetters and influencers through our marketplace and CRM software.,"Advertising Platforms, Brand Marketing, CRM, Marketing Automation",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
wishinguwell,,A Premier Turnkey Amazon Solution Provider,"Cosmetics, Dietary Supplements, Grocery, Health Care, Home Decor, Nutrition, Outdoors, Pet, Sports",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
lateralsv,,Lateral SV is a technology company based in San Francisco that specializes in online information science.,"Mobile, Search Engine, Software, Web Browsers",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
rsvplaw,,Find legal information easier. We share some of the things we come across.,"Information Services, Legal, Professional Services",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
teamblind,,"Blind is an exclusive, anonymous community app for the workplace.","Communities, Mobile, Social Media",1.1,10,2882.4,0.339650137,0,0,,10,7,8.3,338.2,1300,69.3,17,107.6,1000,25
vibby,,"Highlight, share and discuss the best parts of any video!","Analytics, Big Data, Crowdsourcing, Video",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
zipier,,"Free cloud payroll, HR, and attendance for your business. All 50 states. Paystubs. Paychecks. Tax forms. Legal templates. All for FREE!","Accounting, Business Information Systems, Human Resources",,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
