Company.name,owler corrrectionn,Company Business,Category,Company Revenue,Competitor count (cap at 10),Competitor Revenue in Total,HHI,crawl_tried,potential crawl failing point,notes,competitors revenue 1,competitors revenue 2,competitors revenue 3,competitors revenue 4,competitors revenue 5,competitors revenue 6,competitors revenue 7,competitors revenue 8,competitors revenue 9,competitors revenue 10
kuehnleagrosystems,kuehnleagro,Kuehnle Agrosystems is involved in biotech research and development of plant-based systems for producing biologically active compounds.,"Biotechnology, Developer Platform, Genetics",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tetrisonline,,Tetris Online is a game development company that develops and publishes electronic entertainment properties.,"Digital Entertainment, Online Games, Web Development",8.0,6,65.5,0.41904084799999997,0,0,,10.0,40.3,4.9,3.0,1.0,6.3,0.0,0.0,0.0,0.0
omidyartechnologyventures,omidyarventures,"Omidyar Technology Ventures is a Silicon Valley-based investment firm created and solely funded by eBay founder, Pierre Omidyar.",Venture Capital,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
collagecom,,Collage.com makes custom photo products easy for anyone to create.,"E-Commerce, Retail, Shopping",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
legalsifter,,Document review in a minute or two.,"Artificial Intelligence, Contact Management, Legal, Machine Learning, Natural Language Processing, Software",2.2,9,40.4,0.21430497,0,0,,15.7,5.0,1.0,2.7,2.0,5.0,1.0,2.0,6.0,0.0
clevelexecuitvesreachtheunreachable,,C-Level Executives makes the marketers to reach the Unreachable Executives of Various Industries,Email Marketing,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bisresearch,,BIS Research is a global cutting edge technology research and advisory company which focuses on different emerging trends in technology.,"Business Intelligence, Consulting, Market Research",9.5,9,169.0,0.191508701,0,0,,41.5,22.5,15.7,5.0,8.0,26.3,1.0,47.0,2.0,0.0
papumba,,Unlocking kids' potential through play and personalized learning.,"Apps, EdTech, Education, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jdlab,jdcolorlab,"IUEditor allows users to design professional websites without prior knowledge of HTML, CSS, and JavaScript.","Developer Tools, Identity Management, Web Development",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
investfeedcom,,The World's First Cryptocurrency Social Investment Network,"Communities, Financial Services, FinTech, Personal Finance",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opentest,useloom,Loom is a new kind of work communication tool that helps you get your message across through instantly shareable video.,"Enterprise Software, SaaS, Video",5.0,9,1915.0,0.504039218,0,0,,5.0,7.0,1.6,7.1,50.0,203.5,338.2,2.6,1300.0,0.0
creditera,,"Nav bridges the gap between SMB and financial institutions by bringing transparency, certainty, and efficiency to B2B credit and financing.","Finance, Financial Services, FinTech",4.0,10,1298.7,0.427560285,0,0,,20.0,5.0,43.0,5.0,9.0,694.8,1.2,2.0,34.1,484.6
potentialabs,potentiaapp,Potentia helps companies and people optimize their potential.,"Corporate Training, Enterprise Software, Health Care",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
onpatient,,Onpatient is the developer of an app that helps consumer keep track of their personal health record.,"Developer APIs, Electronic Health Record (EHR), Health Care, Information Technology, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fitnet,,Video distribution and compliance platform for mobile health and fitness.,"Digital Media, Enterprise Software, Fitness, Health Care, Mobile",3.1,8,290.6,0.633948131,0,0,,1.0,3.5,3.0,228.9,12.0,30.0,6.1,6.1,0.0,0.0
augurysystems,,Augury is an Industrial IoT company that brings predictive maintenance to new markets with cutting-edge machine learning and AI technology.,"Big Data, Enterprise Software, Health Diagnostics, Internet of Things, Machine Learning",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agilebio,,Collaborative and management solutions for laboratories,Software,4.5,1,1.0,0.702479339,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tellspec,,"Real time nondestructive solution for food testing, food-safety, food-authenticity and food-traceability","Artificial Intelligence, Big Data, Blockchain",9.5,9,56.0,0.319451531,0,0,,5.0,4.1,1.7,3.7,30.1,3.6,3.8,1.0,3.0,0.0
enlabdevelopmentstudio,,EnLab is a distributed development company that builds SaaS and Mobile solutions,"Communications Infrastructure, Mobile, SaaS",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chefsforseniors,,Chefs for Seniors is a grocery shopping and in-home meal preparation service for senior citizens in the Madison area.,"Cooking, Marketplace, Professional Services",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silktours,,"Discover tours, activities, and local guides who can speak your language and experience a destination like you live there.","Apps, Mobile, Tourism, Travel",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
petglad,,PetGlad is an e-commerce website that specializes in pet supplies delivery.,E-Commerce,,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
evolvtechnologies,evolvtechnology,"Evolv Technology applies sensors, data, and machine learning to detect and prevent a wide set of global threats to people.","Computer Vision, Machine Learning, Physical Security, Public Safety",6.5,10,909.4,0.372847065,0,1,,57.6,50.0,3.1,1.6,38.9,30.0,533.9,29.5,99.8,65.0
webee,webeelife,"Webee is the first plug and play smart home that learns from users and programs itself, providing personal suggestions customized to them.","Artificial Intelligence, Information Services, Information Technology, Internet of Things",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klhe,,Klinche securely manages and automates construction payments and documents for banks & lenders using patent-pending technologies.,"Construction, Financial Services, FinTech",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tvamediagroup,,TVA Media Group is one of the top DRTV and infomercial companies in the country with the strongest performance guarantees in the industry.,"Digital Media, Media and Entertainment, Social Media",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vroomcom,,Vroom is an online direct car retailer that makes car-buying and selling fast and easy.,"Automotive, E-Commerce, FinTech",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
castifi,,Cast and Crew Booking Platform for Event and Media Productions,"Event Management, Film Production, Human Resources, Media and Entertainment",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sparkfinance,,Early stage fintech focused on mobile.,"Apps, FinTech, Mobile",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
savalabs,,We Help Your Business Grow Online _,"Advertising, Brand Marketing, Digital Media, Graphic Design, SEM, Web Design, Web Development",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itmmobile,,"itmMobile creates interactive Event Apps with Beacon zone engagement, patented indoor navigation, Mobile Coupons and more.","Analytics, Coupons, Developer Tools, Indoor Positioning, Location Based Services, Meeting Software, Mobile",,0,0.0,,0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saviantconsulting,,"A technology consulting partner for asset-intensive & field-force heavy Enterprises; using IoT, Analytics, Mobility as business accelerators","Analytics, Artificial Intelligence, Big Data, Business Intelligence, Enterprise Applications, Industrial Automation, Machine Learning, Mobile Apps, Predictive Analytics",3.5,10,277.0,0.559845169,0,0,,7.0,4.9,4.3,3.8,204.9,2.8,21.4,19.0,4.5,4.4
turbotenant,,"Landlord and tenant software. Online vacancy marketing, tenant screening, online rent payments, rental applications.","Real Estate, Software",2.0,10,1174.2,0.531280911,0,0,,3.4,5.0,36.5,10.7,190.1,73.3,15.0,5.0,5.0,830.2
bizmo,,Cloud-based market intelligence and sourcing software for procurement.,"Analytics, Big Data, Information Technology, Machine Learning, Natural Language Processing, Procurement, SaaS, Supply Chain Management",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
girnarsoft,,GirnarSoft is a business value focused IT company working on offshore and outsourced software development.,"Developer Tools, Enterprise Software, Mobile, Web Development",5.0,9,458.9,0.618751692,0,0,,6.2,27.4,16.0,7.0,1.1,7.1,32.4,357.9,3.8,0.0
traknprotect,,Revolutionizing Hotel Operations ,"Hardware, Hospitality, Software",1.4,10,831.1,0.253172233,0,0,,4.8,8.4,179.6,12.3,173.0,106.1,1.4,5.0,317.2,23.3
gandainnovativesolutions,,Startup Company and we specialize in developing innovation eco-friendly agriculture products,"Biotechnology, Intellectual Property, Organic",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loanly,,A mobile & web-based mortgage marketplace with artificial intelligence that helps consumers save money.,"Financial Services, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rentlogic,,Rentlogic is an apartment rental search engine that is focused on transparency.,"Health Care, Real Estate, Search Engine",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edifa,,Fashion Design Store,"Fashion, Lifestyle, Product Design",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
socialix,,"Socialix is a professional networking platform for social influencers, bloggers talent agencies and brands.","Social Media, Social Media Marketing",2.0,8,35.3,0.220987248,0,0,,14.0,1.8,6.2,2.5,3.8,2.0,2.0,3.0,0.0,0.0
edusontv,,Eduson is a corporate eLearning platform.,"Corporate Training, Education, Enterprise Software, SaaS",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cinescout,,Airbnb for film and photography locations,Film,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tiinkk,,Tiinkk is a data analytics company focused on capturing consumer insights to provide a true 2-way connection between brands and consumers.,"Market Research, Mobile, Social Media",1.0,9,513.1,0.6985061929999999,0,0,,8.0,4.6,5.0,1.0,427.0,27.8,10.0,23.3,6.4,0.0
resectechnologies,,"ReSec Technologies is the only cybersecurity provider that offers organizations 360° of security, effectively preventing cyber threats","B2B, Cloud Security, Cyber Security",11.4,10,1546.9,0.322334688,0,0,,60.0,64.1,96.0,24.0,213.7,13.4,10.0,200.0,50.0,815.7
june,,June is a smart oven for your home.,"Cooking, E-Commerce, Electronics",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beatgasm,,BEATGASM is a community for music fans to discover and support independent musicians,"Events, Mobile, Music",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blockstack,,Blockstack is a new internet for decentralized apps where users own their data directly.,"Bitcoin, Developer Platform, Open Source",1.0,9,50.7,0.190660147,0,0,,11.0,4.0,9.0,2.2,3.0,1.0,1.0,4.0,15.5,0.0
outerplaces,,Where Science Meets Science Fiction,"Digital Media, E-Commerce, Events, Subscription Service",5.8,9,49.6,0.260048127,0,0,,6.0,6.0,1.0,22.6,5.0,5.0,2.0,1.0,1.0,0.0
votifysocialvotingapp,,Votify is a photo based social voting app. Poll your friends or crowdsource votes from the Votify community.,"Mobile, Mobile Apps, Photography",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
showoffcom,,"Find real estate agents, homes, stage, decorate, renovate, buy products and share designs for their ideal home.","3D Technology, Augmented Reality, Lead Generation, Mobile Apps, Real Estate",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mysalespeep,,"Online, I-Lead generating, social networking and CAR / VEHICLE buying venture for cosumers, sales agents and dealerships.","Automotive, Lead Generation",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
designerthemescom,,Designer Themes builds and sells professional themes for WordPress.,Web Development,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buhz,,Interest Based Hyper Local Networking for College Students,"Geospatial, Internet, Local, Photo Sharing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dormillo,,Enriching the student experience!,"Education, Messaging",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hopin,,HopIN is a company that facilitates travel by taxi in Slovakia and in time also beyond its borders.,"File Sharing, Mobile",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kairoswatches,,Smart watch maker with focus on creating unique hybrid (analog+digital) products,"Manufacturing, Product Design, Wearables",1.0,6,190.5,0.889681664,0,0,,4.4,2.0,179.6,1.0,1.5,2.0,0.0,0.0,0.0,0.0
ultradia,,Ultradia is the maker of the 'Chrona' sleep optimization system. Chrona allows people to sleep better without spending more time in bed.,"Biotechnology, Health Care, Quantified Self, Wearables",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooperatize,,Helping travel brands work with trendsetters and influencers through our marketplace and CRM software.,"Advertising Platforms, Brand Marketing, CRM, Marketing Automation",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wishinguwell,,A Premier Turnkey Amazon Solution Provider,"Cosmetics, Dietary Supplements, Grocery, Health Care, Home Decor, Nutrition, Outdoors, Pet, Sports",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralsv,,Lateral SV is a technology company based in San Francisco that specializes in online information science.,"Mobile, Search Engine, Software, Web Browsers",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rsvplaw,,Find legal information easier. We share some of the things we come across.,"Information Services, Legal, Professional Services",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teamblind,,"Blind is an exclusive, anonymous community app for the workplace.","Communities, Mobile, Social Media",1.1,10,2882.4,0.339650137,0,0,,10.0,7.0,8.3,338.2,1300.0,69.3,17.0,107.6,1000.0,25.0
vibby,,"Highlight, share and discuss the best parts of any video!","Analytics, Big Data, Crowdsourcing, Video",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zipier,,"Free cloud payroll, HR, and attendance for your business. All 50 states. Paystubs. Paychecks. Tax forms. Legal templates. All for FREE!","Accounting, Business Information Systems, Human Resources",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellagain,,Cell Again is the premier kiosk retailer of used devices and alternative wireless device solutions.,"Recycling, Retail, Retail Technology, Wireless",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jisto,,Transforming idle computation cycles in organizations into a powerful cloud computing platform capable of taking on massive computations,"Big Data, Cloud Computing, Information Technology",1.0,10,93614.4,0.26020386100000004,0,0,,16100.0,46.5,2200.0,369.5,100.0,11400.0,8400.0,498.4,40100.0,14400.0
fashiongps,,Fashion GPS is a software company providing B2B software products for the global fashion industry.,"B2B, Enterprise Software, Software",2.7,4,60.0,0.419605556,0,0,,25.8,28.7,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
flashmit,,FlashMit is the only college application tool designed for students and student-athletes.,"Education, Software",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foodcrave,,FoodCrave is a website for online food delivery service.,"Delivery, Delivery Service",4.0,10,99.6,0.23512524,0,0,,14.6,6.6,3.4,5.7,4.8,42.6,12.6,5.1,2.5,1.7
teleretailcorporation,,Aitonomi automates logistics while minimizing the ecological footprint of transport.,"Artificial Intelligence, Autonomous Vehicles, Information Technology, Robotics",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
urbanbound,,UrbanBound is the smart software solution for managing employee relocation benefits.,"Human Resources, SaaS, Software",5.3,10,9053.7,0.488936859,0,0,,1500.0,664.1,80.0,6100.0,4.1,60.0,350.0,169.5,125.0,1.0
gogig,,GoGig is a confidential professional network for currently employed candidates to match and network with hiring companies.,"Human Resources, Mobile, Professional Networking",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waypointmedia,,"Waypoint Media makes large scale, targeted advertising through eSports and Gaming content creators possible.","Advertising, Advertising Platforms",4.4,9,113.8,0.18942831300000001,0,0,,1.0,1.2,10.7,1.2,20.4,35.2,18.5,15.0,10.6,0.0
autolotto,,,,1.5,4,17.5,0.315918367,0,0,,2.5,4.5,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0
flyspansystems,,Provider of drone fleet management and analytics software platform. Innovator of the Mobile Drone Hotspot(TM) Vehicle,"Autonomous Vehicles, Cloud Data Services, Drones, Internet of Things, Product Design, SaaS, Sensor",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusion3design,,"Manufacturer of affordable, high performance 3D printers for commercial, education and consumer applications.","3D Printing, Education, Manufacturing",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
autopilot2,,Autopilot is visual marketing software for automating customer journeys,"Developer Tools, Lead Management, Marketing, Marketing Automation, SaaS, Small and Medium Businesses",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linguistiko,,The next generation foreign language platform,"EdTech, Education, SaaS",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creativwire,,"The easy way to connect, book and collaborate with freelance creatives.",Internet,,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icecreamlabs,,Icecream Labs is the only AI powered platform which provides on-demand Intelligent Merchandising solutions,"Artificial Intelligence, Computer Vision, Machine Learning, Mobile, Visual Search",1.0,9,110.9,0.20750544199999998,0,0,,11.0,3.1,30.0,3.9,7.0,2.0,1.0,31.6,21.3,0.0
tenantturner,,Tenant Turner is a Y Combinator-company formed out of the aftermath of the 2008 financial and housing crisis.,"Internet, Property Management, Real Estate",1.0,10,1851.3,0.341924913,0,0,,36.5,190.1,73.3,37.5,5.0,830.2,662.0,3.4,2.6,10.7
thecounterrhythmgroup,,Artist development & marketing company,"Industrial, Marketing, Music",,0,0.0,,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
